customer_id,gender,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,churn,source
0582-AVCLN,Female,38,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,No,IBM
5803-NQJZO,Male,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,No,IBM
2565-JSLRY,Male,1,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,Yes,IBM
2607-DHDAK,Male,72,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,No,IBM
1073-XXCZD,Male,55,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,No,IBM
0743-HRVFF,Female,51,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,No,IBM
4006-HKYHO,Male,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,No,IBM
3727-JEZTU,Female,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,No,IBM
8143-ETQTI,Female,23,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,No,IBM
6689-KXGBO,Female,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,Yes,IBM
9667-TKTVZ,Female,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,No,IBM
3657-COGMW,Female,52,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,No,IBM
8570-KLJYJ,Female,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,No,IBM
7754-IXRMC,Female,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,No,IBM
9473-CBZOP,Female,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,No,IBM
2969-WGHQO,Female,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,No,IBM
6615-NGGZJ,Male,14,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.55,Yes,IBM
4334-HOWRP,Male,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,No,IBM
4255-DDUOU,Female,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,Yes,IBM
5863-OOKCL,Female,10,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,No,IBM
1686-STUHN,Male,42,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,No,IBM
1329-VHWNP,Female,7,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.05,No,IBM
2984-MIIZL,Male,4,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.8,Yes,IBM
0266-GMEAO,Male,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,No,IBM
5590-YRFJT,Female,20,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,Yes,IBM
5574-NXZIU,Male,63,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,No,IBM
0019-GFNTW,Female,56,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,No,IBM
4256-ZWTZI,Female,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.0,No,IBM
8309-PPCED,Female,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,No,IBM
4098-NAUKP,Male,68,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.65,No,IBM
5196-WPYOW,Male,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,No,IBM
4608-LCIMN,Male,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.65,No,IBM
1485-YDHMM,Male,52,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,No,IBM
4054-CUMIA,Female,18,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,No,IBM
0603-TPMIB,Female,59,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.45,No,IBM
2525-GVKQU,Female,60,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,No,IBM
8161-QYMTT,Male,7,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,No,IBM
9581-GVBXT,Male,59,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,34.8,No,IBM
5862-BRIXZ,Male,46,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,No,IBM
5404-GGUKR,Male,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,No,IBM
3308-JSGML,Male,59,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,No,IBM
2126-GSEGL,Female,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,No,IBM
3677-TNKIO,Female,14,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.0,Yes,IBM
0440-QEXBZ,Female,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,No,IBM
2434-EEVDB,Female,64,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.6,No,IBM
6762-QVYJO,Female,58,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,No,IBM
6199-IWKGC,Female,46,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.25,No,IBM
2675-DHUTR,Male,58,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,No,IBM
8152-VETUR,Female,72,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.7,No,IBM
9667-EQRXU,Female,30,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,40.3,Yes,IBM
7446-YPODE,Male,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.25,No,IBM
9522-BNTHX,Female,34,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,No,IBM
4676-WLUHT,Male,54,No,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,No,IBM
3329-WDIOK,Female,3,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,Yes,IBM
7980-MHFLQ,Female,72,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,No,IBM
2873-ZLIWT,Female,40,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.85,Yes,IBM
3415-TAILE,Female,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.7,Yes,IBM
0757-WCUUZ,Male,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,No,IBM
1629-DQQVB,Female,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,No,IBM
1915-IOFGU,Female,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,Yes,IBM
3045-XETSH,Female,10,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.85,Yes,IBM
0374-AACSZ,Female,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,No,IBM
7239-HZZCX,Male,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,Yes,IBM
4872-VXRIL,Male,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,No,IBM
9140-CZQZZ,Female,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,No,IBM
3423-HHXAO,Female,14,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,No,IBM
9938-TKDGL,Male,68,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,No,IBM
0531-ZZJWQ,Male,55,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,No,IBM
6537-QLGEX,Female,16,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,No,IBM
2688-BHGOG,Male,9,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,No,IBM
7683-CBDKJ,Male,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.45,Yes,IBM
0946-CLJTI,Male,58,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,Yes,IBM
3160-TYXLT,Male,53,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,No,IBM
1325-USMEC,Male,70,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,No,IBM
0916-QOFDP,Female,14,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,No,IBM
0628-CNQRM,Male,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.5,Yes,IBM
5606-AMZBO,Female,10,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,No,IBM
6199-IPCAO,Female,29,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,No,IBM
7665-TOALD,Female,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,Yes,IBM
0112-QWPNC,Male,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,Yes,IBM
0324-BRPCJ,Female,68,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,Yes,IBM
2777-PHDEI,Female,1,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,Yes,IBM
5640-CAXOA,Female,30,No,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,No,IBM
2235-EZAIK,Female,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,No,IBM
3847-BAERP,Female,10,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,No,IBM
1196-AMORA,Male,7,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.6,Yes,IBM
4282-YMKNA,Female,9,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,Yes,IBM
1453-RZFON,Female,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,No,IBM
8263-OKETD,Female,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,No,IBM
0670-KDOMA,Female,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,No,IBM
2476-YGEFM,Female,29,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.0,No,IBM
8687-BAFGU,Male,1,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,No,IBM
0641-EVBOJ,Male,3,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,No,IBM
0829-XXPLX,Female,20,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,No,IBM
9974-JFBHQ,Male,64,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.15,No,IBM
5356-RHIPP,Male,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,Yes,IBM
6624-JDRDS,Female,6,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.45,No,IBM
0608-JDVEC,Male,50,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,No,IBM
9780-FKVVF,Male,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,No,IBM
1919-RTPQD,Male,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,No,IBM
5214-NLTIT,Male,72,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.8,No,IBM
3345-PBBFH,Male,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,No,IBM
5055-BRMNE,Female,67,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.7,No,IBM
9189-JWSHV,Female,24,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,Yes,IBM
2190-PHBHR,Female,72,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,No,IBM
2650-GYRYL,Male,33,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,No,IBM
0746-JTRFU,Male,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,Yes,IBM
5208-FVQKB,Male,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,No,IBM
7184-LRUUR,Female,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.25,No,IBM
6627-CFOSN,Female,59,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,No,IBM
3982-JGSFD,Male,36,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,No,IBM
1574-DYCWE,Female,51,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,No,IBM
7247-XOZPB,Male,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,No,IBM
2466-FCCPT,Female,20,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,No,IBM
6211-WWLTF,Male,63,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.7,No,IBM
4826-TZEVA,Female,40,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.8,No,IBM
6016-NXBNJ,Male,35,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,No,IBM
9138-EFSMO,Male,26,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.95,No,IBM
0576-WNXXC,Male,27,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.55,Yes,IBM
4632-XJMEX,Male,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),62.85,No,IBM
8910-LEDAG,Male,34,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.55,No,IBM
3452-GWUIN,Female,19,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,No,IBM
2716-GFZOR,Male,43,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,No,IBM
3724-UCSHY,Male,6,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,No,IBM
8626-XHBIE,Male,56,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,No,IBM
4628-CTTLA,Male,57,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,Yes,IBM
3192-LNKRK,Male,34,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,No,IBM
4439-YRNVD,Female,10,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,No,IBM
2876-VBBBL,Female,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,Yes,IBM
6834-NXDCA,Female,13,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,Yes,IBM
2208-UGTGR,Male,56,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,No,IBM
3005-TYFRD,Female,55,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,No,IBM
8670-MEFCP,Female,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,No,IBM
3079-BCHLN,Male,47,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,No,IBM
7777-UNYHB,Female,12,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,No,IBM
5597-GLBUC,Female,1,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.45,Yes,IBM
7278-CKDNC,Male,24,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,No,IBM
2748-MYRVK,Female,63,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,Yes,IBM
8450-UYIBU,Female,35,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,No,IBM
2969-VAPYH,Female,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,No,IBM
4822-YCXMX,Male,25,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.8,Yes,IBM
7181-OQCUT,Male,21,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,No,IBM
8474-UMLNT,Female,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,No,IBM
9821-POOTN,Male,35,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,Yes,IBM
3836-FZSDJ,Male,71,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,No,IBM
9142-XMYJH,Female,29,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,No,IBM
6559-ILWKJ,Male,71,No,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,49.35,Yes,IBM
0187-QSXOE,Male,7,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,No,IBM
7733-UDMTP,Female,57,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,No,IBM
2649-HWLYB,Male,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,No,IBM
5214-CHIWJ,Male,27,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,No,IBM
4229-CZMLL,Male,6,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,Yes,IBM
6904-JLBGY,Female,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,No,IBM
2465-BLLEU,Male,1,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,No,IBM
1685-VAYJF,Male,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,No,IBM
8874-EJNSR,Male,39,Yes,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,No,IBM
6917-YACBP,Female,59,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,No,IBM
5049-MUBWG,Male,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,No,IBM
4223-WOZCM,Male,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,No,IBM
0769-MURVM,Female,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,No,IBM
9253-VIFJQ,Male,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,No,IBM
7030-FZTFM,Male,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,No,IBM
9741-YLNTD,Male,6,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,No,IBM
5917-RYRMG,Male,32,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,No,IBM
5120-ZBLAI,Female,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,No,IBM
1194-BHJYC,Male,61,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,62.15,No,IBM
3663-MITLP,Female,15,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,Yes,IBM
0906-QVPMS,Male,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,No,IBM
9025-ZRPVR,Male,9,Yes,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,Yes,IBM
